2024-05-12 20:01:15,650 INFO    StreamThr :33121 [internal.py:wandb_internal():85] W&B internal server running at pid: 33121, started at: 2024-05-12 20:01:15.648987
2024-05-12 20:01:16,492 INFO    HandlerThread:33121 [system_monitor.py:probe():224] Finished collecting system info
2024-05-12 20:01:16,492 INFO    HandlerThread:33121 [system_monitor.py:probe():227] Publishing system info
2024-05-12 20:01:16,492 DEBUG   HandlerThread:33121 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-12 20:01:16,939 INFO    Thread-49 :33121 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files/conda-environment.yaml
2024-05-12 20:01:18,949 INFO    Thread-49 :33121 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files/conda-environment.yaml
2024-05-12 20:01:19,036 DEBUG   HandlerThread:33121 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-12 20:01:19,036 INFO    HandlerThread:33121 [system_monitor.py:probe():229] Finished publishing system info
2024-05-12 20:01:19,037 DEBUG   SenderThread:33121 [sender.py:send():378] send: files
2024-05-12 20:01:19,037 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-12 20:01:19,091 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: python_packages
2024-05-12 20:01:19,091 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: python_packages
2024-05-12 20:01:19,092 DEBUG   SenderThread:33121 [sender.py:send():378] send: telemetry
2024-05-12 20:01:19,092 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: stop_status
2024-05-12 20:01:19,092 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: stop_status
2024-05-12 20:01:19,092 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:19,093 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:19,093 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:19,093 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:19,093 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:19,093 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:19,093 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:19,093 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:19,330 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:19,330 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:19,331 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:19,331 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:19,331 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:19,332 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:19,332 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:19,332 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:19,333 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:19,333 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:19,333 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:19,333 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:19,333 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:19,333 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:19,334 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:19,334 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:19,334 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:19,334 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:19,334 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:19,334 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:19,335 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:19,335 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:19,335 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:19,335 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:19,335 DEBUG   SenderThread:33121 [sender.py:send():378] send: telemetry
2024-05-12 20:01:19,335 DEBUG   SenderThread:33121 [sender.py:send():378] send: exit
2024-05-12 20:01:19,335 INFO    SenderThread:33121 [sender.py:send_exit():585] handling exit code: 0
2024-05-12 20:01:19,335 INFO    SenderThread:33121 [sender.py:send_exit():587] handling runtime: 2
2024-05-12 20:01:19,335 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:19,336 INFO    SenderThread:33121 [sender.py:send_exit():593] send defer
2024-05-12 20:01:19,336 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:19,336 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 0
2024-05-12 20:01:19,336 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:19,336 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 0
2024-05-12 20:01:19,336 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 1
2024-05-12 20:01:19,336 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:19,336 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 1
2024-05-12 20:01:19,336 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:19,336 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 1
2024-05-12 20:01:19,336 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 2
2024-05-12 20:01:19,336 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:19,336 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 2
2024-05-12 20:01:19,336 INFO    HandlerThread:33121 [system_monitor.py:finish():203] Stopping system monitor
2024-05-12 20:01:19,336 DEBUG   SystemMonitor:33121 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-12 20:01:19,336 DEBUG   SystemMonitor:33121 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-12 20:01:19,336 INFO    HandlerThread:33121 [interfaces.py:finish():200] Joined cpu monitor
2024-05-12 20:01:19,336 DEBUG   SystemMonitor:33121 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-12 20:01:19,337 INFO    HandlerThread:33121 [interfaces.py:finish():200] Joined disk monitor
2024-05-12 20:01:19,337 INFO    HandlerThread:33121 [interfaces.py:finish():200] Joined gpuapple monitor
2024-05-12 20:01:19,337 INFO    HandlerThread:33121 [interfaces.py:finish():200] Joined memory monitor
2024-05-12 20:01:19,337 INFO    HandlerThread:33121 [interfaces.py:finish():200] Joined network monitor
2024-05-12 20:01:19,337 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:19,337 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 2
2024-05-12 20:01:19,337 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 3
2024-05-12 20:01:19,337 DEBUG   SenderThread:33121 [sender.py:send():378] send: telemetry
2024-05-12 20:01:19,337 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:19,337 DEBUG   SenderThread:33121 [sender.py:send():378] send: stats
2024-05-12 20:01:19,337 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 3
2024-05-12 20:01:19,338 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:19,338 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 3
2024-05-12 20:01:19,338 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 4
2024-05-12 20:01:19,338 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:19,338 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 4
2024-05-12 20:01:19,338 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:19,338 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 4
2024-05-12 20:01:19,338 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 5
2024-05-12 20:01:19,338 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:19,338 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 5
2024-05-12 20:01:19,338 DEBUG   SenderThread:33121 [sender.py:send():378] send: summary
2024-05-12 20:01:19,338 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:19,338 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:19,338 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 5
2024-05-12 20:01:19,338 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 6
2024-05-12 20:01:19,338 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:19,338 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 6
2024-05-12 20:01:19,338 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:19,339 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 6
2024-05-12 20:01:19,340 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 20:01:19,475 INFO    wandb-upload_0:33121 [upload_job.py:push():130] Uploaded file /var/folders/h_/wy6y3sfs1254rd40kbxmvsw00000gn/T/tmpwadzrj8zwandb/1if3vgbi-wandb-metadata.json
2024-05-12 20:01:19,524 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 7
2024-05-12 20:01:19,525 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:19,525 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 7
2024-05-12 20:01:19,525 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:19,525 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 7
2024-05-12 20:01:19,525 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 8
2024-05-12 20:01:19,526 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:19,526 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 8
2024-05-12 20:01:19,526 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:19,526 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 8
2024-05-12 20:01:19,526 INFO    SenderThread:33121 [job_builder.py:build():432] Attempting to build job artifact
2024-05-12 20:01:19,527 INFO    SenderThread:33121 [job_builder.py:_get_source_type():565] is repo sourced job
2024-05-12 20:01:19,531 INFO    SenderThread:33121 [job_builder.py:build():541] adding wandb-job metadata file
2024-05-12 20:01:19,535 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 9
2024-05-12 20:01:19,535 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:19,535 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 9
2024-05-12 20:01:19,535 DEBUG   SenderThread:33121 [sender.py:send():378] send: artifact
2024-05-12 20:01:19,929 INFO    SenderThread:33121 [sender.py:send_artifact():1467] sent artifact job-https___github.com_sultandaniels_mop_modifications.git_wandb_check.py - {'id': 'QXJ0aWZhY3Q6ODMzNzI5NDA5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3MzkzNTA3OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODMzNzI5NDA5', 'versionIndex': 0}}}
2024-05-12 20:01:19,930 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:19,930 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 9
2024-05-12 20:01:19,930 INFO    SenderThread:33121 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-12 20:01:19,955 INFO    SenderThread:33121 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files/config.yaml
2024-05-12 20:01:19,956 INFO    SenderThread:33121 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files/wandb-summary.json
2024-05-12 20:01:19,956 INFO    SenderThread:33121 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files/requirements.txt
2024-05-12 20:01:19,956 INFO    SenderThread:33121 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files/wandb-metadata.json
2024-05-12 20:01:19,957 INFO    SenderThread:33121 [dir_watcher.py:finish():388] scan: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files
2024-05-12 20:01:19,957 INFO    SenderThread:33121 [dir_watcher.py:finish():402] scan save: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files/requirements.txt requirements.txt
2024-05-12 20:01:19,958 INFO    SenderThread:33121 [dir_watcher.py:finish():402] scan save: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files/config.yaml config.yaml
2024-05-12 20:01:19,961 INFO    SenderThread:33121 [dir_watcher.py:finish():402] scan save: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files/wandb-summary.json wandb-summary.json
2024-05-12 20:01:19,964 INFO    SenderThread:33121 [dir_watcher.py:finish():402] scan save: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files/conda-environment.yaml conda-environment.yaml
2024-05-12 20:01:19,968 INFO    SenderThread:33121 [dir_watcher.py:finish():402] scan save: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files/wandb-metadata.json wandb-metadata.json
2024-05-12 20:01:19,969 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 10
2024-05-12 20:01:19,971 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:19,971 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 10
2024-05-12 20:01:19,971 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:19,971 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 10
2024-05-12 20:01:19,971 INFO    SenderThread:33121 [file_pusher.py:finish():169] shutting down file pusher
2024-05-12 20:01:20,098 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-12 20:01:20,098 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: poll_exit
2024-05-12 20:01:20,279 INFO    wandb-upload_1:33121 [upload_job.py:push():130] Uploaded file /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files/config.yaml
2024-05-12 20:01:20,379 INFO    wandb-upload_0:33121 [upload_job.py:push():130] Uploaded file /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files/requirements.txt
2024-05-12 20:01:20,458 INFO    wandb-upload_3:33121 [upload_job.py:push():130] Uploaded file /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files/conda-environment.yaml
2024-05-12 20:01:20,464 INFO    wandb-upload_2:33121 [upload_job.py:push():130] Uploaded file /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/files/wandb-summary.json
2024-05-12 20:01:20,670 INFO    Thread-48 (_thread_body):33121 [sender.py:transition_state():613] send defer: 11
2024-05-12 20:01:20,671 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:20,671 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 11
2024-05-12 20:01:20,671 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:20,671 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 11
2024-05-12 20:01:20,671 INFO    SenderThread:33121 [file_pusher.py:join():175] waiting for file pusher
2024-05-12 20:01:20,672 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 12
2024-05-12 20:01:20,672 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:20,672 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 12
2024-05-12 20:01:20,673 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:20,673 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 12
2024-05-12 20:01:20,673 INFO    SenderThread:33121 [file_stream.py:finish():601] file stream finish called
2024-05-12 20:01:20,934 INFO    SenderThread:33121 [file_stream.py:finish():605] file stream finish is done
2024-05-12 20:01:20,934 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 13
2024-05-12 20:01:20,934 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:20,935 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 13
2024-05-12 20:01:20,935 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:20,935 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 13
2024-05-12 20:01:20,935 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 14
2024-05-12 20:01:20,936 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:20,936 DEBUG   SenderThread:33121 [sender.py:send():378] send: final
2024-05-12 20:01:20,936 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 14
2024-05-12 20:01:20,936 DEBUG   SenderThread:33121 [sender.py:send():378] send: footer
2024-05-12 20:01:20,937 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:20,937 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 14
2024-05-12 20:01:20,938 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-12 20:01:20,939 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: poll_exit
2024-05-12 20:01:20,940 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: internal_messages
2024-05-12 20:01:20,941 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: server_info
2024-05-12 20:01:20,941 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: get_summary
2024-05-12 20:01:20,942 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: sampled_history
2024-05-12 20:01:20,942 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: server_info
2024-05-12 20:01:21,031 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: shutdown
2024-05-12 20:01:21,031 INFO    HandlerThread:33121 [handler.py:finish():882] shutting down handler
2024-05-12 20:01:21,945 INFO    WriterThread:33121 [datastore.py:close():296] close: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200114-qsu3fn6l/run-qsu3fn6l.wandb
2024-05-12 20:01:22,033 INFO    SenderThread:33121 [sender.py:finish():1545] shutting down sender
2024-05-12 20:01:22,033 INFO    SenderThread:33121 [file_pusher.py:finish():169] shutting down file pusher
2024-05-12 20:01:22,033 INFO    SenderThread:33121 [file_pusher.py:join():175] waiting for file pusher
