2024-05-12 20:01:23,915 DEBUG   HandlerThread:33121 [system_info.py:_probe_git():143] Probing git done
2024-05-12 20:01:23,915 DEBUG   HandlerThread:33121 [system_info.py:probe():198] Probing system done
2024-05-12 20:01:23,915 DEBUG   HandlerThread:33121 [system_monitor.py:probe():223] {'os': 'macOS-13.3.1-arm64-arm-64bit', 'python': '3.12.2', 'heartbeatAt': '2024-05-13T03:01:23.895076', 'startedAt': '2024-05-13T03:01:22.119941', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb_check.py', 'codePathLocal': 'wandb_check.py', 'codePath': 'wandb_check.py', 'git': {'remote': 'https://github.com/sultandaniels/mop_modifications.git', 'commit': '87ce9ab8fba728fd5f5f06f1d054744e9bd62f73'}, 'email': '63972349+sultandaniels@users.noreply.github.com', 'root': '/Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications', 'host': 'Sultans-MacBook-Pro.local', 'username': 'sultandaniels', 'executable': '/Users/sultandaniels/anaconda3/envs/mop/bin/python', 'cpu_count': 8, 'cpu_count_logical': 8, 'cpu_freq': {'current': 3504, 'min': 600, 'max': 3504}, 'cpu_freq_per_core': [{'current': 3504, 'min': 600, 'max': 3504}], 'disk': {'/': {'total': 460.4317207336426, 'used': 11.342376708984375}}, 'gpuapple': {'type': 'Apple M2', 'vendor': 'sppci_vendor_Apple'}, 'memory': {'total': 8.0}}
2024-05-12 20:01:23,915 INFO    HandlerThread:33121 [system_monitor.py:probe():224] Finished collecting system info
2024-05-12 20:01:23,915 INFO    HandlerThread:33121 [system_monitor.py:probe():227] Publishing system info
2024-05-12 20:01:23,915 DEBUG   HandlerThread:33121 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-12 20:01:24,377 INFO    Thread-61 :33121 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files/conda-environment.yaml
2024-05-12 20:01:26,358 DEBUG   HandlerThread:33121 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-12 20:01:26,358 INFO    HandlerThread:33121 [system_monitor.py:probe():229] Finished publishing system info
2024-05-12 20:01:26,359 DEBUG   SenderThread:33121 [sender.py:send():378] send: files
2024-05-12 20:01:26,359 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-metadata.json with policy now
2024-05-12 20:01:26,387 INFO    Thread-61 :33121 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files/conda-environment.yaml
2024-05-12 20:01:26,387 INFO    Thread-61 :33121 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files/wandb-metadata.json
2024-05-12 20:01:26,410 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: python_packages
2024-05-12 20:01:26,410 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: python_packages
2024-05-12 20:01:26,410 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: stop_status
2024-05-12 20:01:26,410 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: stop_status
2024-05-12 20:01:26,411 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:26,411 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:26,411 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:26,411 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:26,411 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:26,411 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:26,412 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:26,412 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: partial_history
2024-05-12 20:01:26,554 DEBUG   SenderThread:33121 [sender.py:send():378] send: telemetry
2024-05-12 20:01:26,554 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:26,554 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:26,555 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:26,555 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:26,555 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:26,555 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:26,555 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:26,555 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:26,555 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:26,556 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:26,556 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:26,556 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:26,556 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:26,556 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:26,556 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:26,556 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:26,556 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:26,556 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:26,556 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:26,556 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:26,557 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:26,557 DEBUG   SenderThread:33121 [sender.py:send():378] send: history
2024-05-12 20:01:26,557 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: summary_record
2024-05-12 20:01:26,557 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:26,557 DEBUG   SenderThread:33121 [sender.py:send():378] send: telemetry
2024-05-12 20:01:26,557 DEBUG   SenderThread:33121 [sender.py:send():378] send: exit
2024-05-12 20:01:26,557 INFO    SenderThread:33121 [sender.py:send_exit():585] handling exit code: 0
2024-05-12 20:01:26,557 INFO    SenderThread:33121 [sender.py:send_exit():587] handling runtime: 2
2024-05-12 20:01:26,557 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:26,557 INFO    SenderThread:33121 [sender.py:send_exit():593] send defer
2024-05-12 20:01:26,557 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:26,557 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 0
2024-05-12 20:01:26,557 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:26,557 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 0
2024-05-12 20:01:26,557 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 1
2024-05-12 20:01:26,557 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:26,557 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 1
2024-05-12 20:01:26,557 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:26,557 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 1
2024-05-12 20:01:26,557 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 2
2024-05-12 20:01:26,557 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:26,557 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 2
2024-05-12 20:01:26,558 INFO    HandlerThread:33121 [system_monitor.py:finish():203] Stopping system monitor
2024-05-12 20:01:26,558 DEBUG   SystemMonitor:33121 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-12 20:01:26,558 DEBUG   SystemMonitor:33121 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-12 20:01:26,558 INFO    HandlerThread:33121 [interfaces.py:finish():200] Joined cpu monitor
2024-05-12 20:01:26,558 DEBUG   SystemMonitor:33121 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-12 20:01:26,558 INFO    HandlerThread:33121 [interfaces.py:finish():200] Joined disk monitor
2024-05-12 20:01:26,558 INFO    HandlerThread:33121 [interfaces.py:finish():200] Joined gpuapple monitor
2024-05-12 20:01:26,558 INFO    HandlerThread:33121 [interfaces.py:finish():200] Joined memory monitor
2024-05-12 20:01:26,558 INFO    HandlerThread:33121 [interfaces.py:finish():200] Joined network monitor
2024-05-12 20:01:26,558 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:26,558 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 2
2024-05-12 20:01:26,558 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 3
2024-05-12 20:01:26,558 DEBUG   SenderThread:33121 [sender.py:send():378] send: telemetry
2024-05-12 20:01:26,558 DEBUG   SenderThread:33121 [sender.py:send():378] send: stats
2024-05-12 20:01:26,558 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:26,558 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 3
2024-05-12 20:01:26,558 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:26,558 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 3
2024-05-12 20:01:26,558 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 4
2024-05-12 20:01:26,558 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:26,559 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 4
2024-05-12 20:01:26,559 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:26,559 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 4
2024-05-12 20:01:26,559 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 5
2024-05-12 20:01:26,559 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:26,559 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 5
2024-05-12 20:01:26,559 DEBUG   SenderThread:33121 [sender.py:send():378] send: summary
2024-05-12 20:01:26,559 INFO    SenderThread:33121 [sender.py:_save_file():1389] saving file wandb-summary.json with policy end
2024-05-12 20:01:26,559 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:26,559 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 5
2024-05-12 20:01:26,559 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 6
2024-05-12 20:01:26,559 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:26,559 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 6
2024-05-12 20:01:26,559 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:26,559 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 6
2024-05-12 20:01:26,560 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: status_report
2024-05-12 20:01:26,724 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 7
2024-05-12 20:01:26,724 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:26,724 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 7
2024-05-12 20:01:26,724 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:26,724 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 7
2024-05-12 20:01:26,724 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 8
2024-05-12 20:01:26,724 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:26,724 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 8
2024-05-12 20:01:26,724 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:26,724 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 8
2024-05-12 20:01:26,724 INFO    SenderThread:33121 [job_builder.py:build():432] Attempting to build job artifact
2024-05-12 20:01:26,724 INFO    SenderThread:33121 [job_builder.py:_get_source_type():565] is repo sourced job
2024-05-12 20:01:26,726 INFO    SenderThread:33121 [job_builder.py:build():541] adding wandb-job metadata file
2024-05-12 20:01:26,727 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 9
2024-05-12 20:01:26,727 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:26,727 DEBUG   SenderThread:33121 [sender.py:send():378] send: artifact
2024-05-12 20:01:26,728 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 9
2024-05-12 20:01:26,814 INFO    wandb-upload_0:33121 [upload_job.py:push():130] Uploaded file /var/folders/h_/wy6y3sfs1254rd40kbxmvsw00000gn/T/tmp09zu7uolwandb/uybdk79u-wandb-metadata.json
2024-05-12 20:01:27,393 INFO    Thread-61 :33121 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files/config.yaml
2024-05-12 20:01:27,394 INFO    Thread-61 :33121 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files/wandb-summary.json
2024-05-12 20:01:27,394 INFO    Thread-61 :33121 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files/requirements.txt
2024-05-12 20:01:27,417 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-12 20:01:27,476 INFO    SenderThread:33121 [sender.py:send_artifact():1467] sent artifact job-https___github.com_sultandaniels_mop_modifications.git_wandb_check.py - {'id': 'QXJ0aWZhY3Q6ODMzNzI5NDA5', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3MzkzNTA3OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODMzNzI5NDA5', 'versionIndex': 0}}}
2024-05-12 20:01:27,476 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:27,476 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 9
2024-05-12 20:01:27,476 INFO    SenderThread:33121 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-12 20:01:28,400 INFO    SenderThread:33121 [dir_watcher.py:finish():388] scan: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files
2024-05-12 20:01:28,401 INFO    SenderThread:33121 [dir_watcher.py:finish():402] scan save: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files/requirements.txt requirements.txt
2024-05-12 20:01:28,401 INFO    SenderThread:33121 [dir_watcher.py:finish():402] scan save: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files/config.yaml config.yaml
2024-05-12 20:01:28,405 INFO    SenderThread:33121 [dir_watcher.py:finish():402] scan save: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files/wandb-summary.json wandb-summary.json
2024-05-12 20:01:28,409 INFO    SenderThread:33121 [dir_watcher.py:finish():402] scan save: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files/conda-environment.yaml conda-environment.yaml
2024-05-12 20:01:28,413 INFO    SenderThread:33121 [dir_watcher.py:finish():402] scan save: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files/wandb-metadata.json wandb-metadata.json
2024-05-12 20:01:28,413 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 10
2024-05-12 20:01:28,413 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: poll_exit
2024-05-12 20:01:28,414 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:28,415 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 10
2024-05-12 20:01:28,417 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:28,417 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 10
2024-05-12 20:01:28,417 INFO    SenderThread:33121 [file_pusher.py:finish():169] shutting down file pusher
2024-05-12 20:01:28,418 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-12 20:01:28,419 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: poll_exit
2024-05-12 20:01:28,848 INFO    wandb-upload_1:33121 [upload_job.py:push():130] Uploaded file /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files/config.yaml
2024-05-12 20:01:28,950 INFO    wandb-upload_3:33121 [upload_job.py:push():130] Uploaded file /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files/conda-environment.yaml
2024-05-12 20:01:28,975 INFO    wandb-upload_2:33121 [upload_job.py:push():130] Uploaded file /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files/wandb-summary.json
2024-05-12 20:01:29,002 INFO    wandb-upload_0:33121 [upload_job.py:push():130] Uploaded file /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/files/requirements.txt
2024-05-12 20:01:29,207 INFO    Thread-60 (_thread_body):33121 [sender.py:transition_state():613] send defer: 11
2024-05-12 20:01:29,208 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:29,209 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 11
2024-05-12 20:01:29,209 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:29,209 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 11
2024-05-12 20:01:29,209 INFO    SenderThread:33121 [file_pusher.py:join():175] waiting for file pusher
2024-05-12 20:01:29,210 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 12
2024-05-12 20:01:29,211 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:29,211 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 12
2024-05-12 20:01:29,211 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:29,211 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 12
2024-05-12 20:01:29,211 INFO    SenderThread:33121 [file_stream.py:finish():601] file stream finish called
2024-05-12 20:01:29,290 INFO    SenderThread:33121 [file_stream.py:finish():605] file stream finish is done
2024-05-12 20:01:29,291 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 13
2024-05-12 20:01:29,291 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:29,291 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 13
2024-05-12 20:01:29,291 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:29,292 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 13
2024-05-12 20:01:29,292 INFO    SenderThread:33121 [sender.py:transition_state():613] send defer: 14
2024-05-12 20:01:29,292 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: defer
2024-05-12 20:01:29,292 DEBUG   SenderThread:33121 [sender.py:send():378] send: final
2024-05-12 20:01:29,292 INFO    HandlerThread:33121 [handler.py:handle_request_defer():184] handle defer: 14
2024-05-12 20:01:29,293 DEBUG   SenderThread:33121 [sender.py:send():378] send: footer
2024-05-12 20:01:29,293 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: defer
2024-05-12 20:01:29,293 INFO    SenderThread:33121 [sender.py:send_request_defer():609] handle sender defer: 14
2024-05-12 20:01:29,295 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: poll_exit
2024-05-12 20:01:29,295 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: poll_exit
2024-05-12 20:01:29,296 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: internal_messages
2024-05-12 20:01:29,296 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: server_info
2024-05-12 20:01:29,296 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: get_summary
2024-05-12 20:01:29,297 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: sampled_history
2024-05-12 20:01:29,297 DEBUG   SenderThread:33121 [sender.py:send_request():405] send_request: server_info
2024-05-12 20:01:29,378 DEBUG   HandlerThread:33121 [handler.py:handle_request():158] handle_request: shutdown
2024-05-12 20:01:29,378 INFO    HandlerThread:33121 [handler.py:finish():882] shutting down handler
2024-05-12 20:01:30,297 INFO    WriterThread:33121 [datastore.py:close():296] close: /Users/sultandaniels/Documents/Transformer_Kalman/mop_modifications/wandb/run-20240512_200122-bf1zkgwm/run-bf1zkgwm.wandb
2024-05-12 20:01:30,377 INFO    SenderThread:33121 [sender.py:finish():1545] shutting down sender
2024-05-12 20:01:30,377 INFO    SenderThread:33121 [file_pusher.py:finish():169] shutting down file pusher
2024-05-12 20:01:30,378 INFO    SenderThread:33121 [file_pusher.py:join():175] waiting for file pusher
